token,class,prefix,suffix,token_length,alpha_count,digit_count,special_char_count,x_count,contains_fraction,contains_decimal,contains_dash,contains_slash,contains_space,starts_with_letter,starts_with_digit,ends_with_digit,ends_with_letter,numeric_groups,alphabetic_groups,shape_family,material_hint,company_prefix,normalized_token,regex_signature,category,source
2L 5X3-1/2X1/4X3/8LLBB,2L,L,LLBB,22,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L 5X3-1/2X1/4X3/8LLBB,N|A|SPACE|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L-5X3-1/2X1/4X3/8LLBB,2L,L,LLBB,22,8,9,5,3,1,0,1,1,0,0,1,0,1,9,5,2L,NONE,NONE,2L-5X3-1/2X1/4X3/8LLBB,N|A|SEP:-|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L_5X3-1/2X1/4X3/8LLBB,2L,L,LLBB,22,8,9,5,3,1,0,1,1,0,0,1,0,1,9,5,2L,NONE,NONE,2L_5X3-1/2X1/4X3/8LLBB,N|A|SEP:_|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5 X 3-1/2X1/4X3/8LLBB,2L,L,LLBB,23,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L5 X 3-1/2X1/4X3/8LLBB,N|A|N|SPACE|A|SPACE|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L5X3-1/2X1/4X3/8LLBB A36,2L,L,NONE,25,9,11,4,3,1,0,1,1,1,0,1,1,0,10,6,2L,A36,NONE,2L5X3-1/2X1/4X3/8LLBB A36,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3-1/2 X 1/4 X 3/8LLBB,2L,L,LLBB,28,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L 5 X 3-1/2 X 1/4 X 3/8LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SEP:-|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3-1/2X1/4X3/8LLBB,2L,L,LLBB,30,14,10,4,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L SHAPE 2L5X3-1/2X1/4X3/8LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3-1/2X1/4X3/8LLBB,2L,L,LLBB,30,14,10,5,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L SHAPE-2L5X3-1/2X1/4X3/8LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3-1/2X1/4X3/8LLBB 2L Shape,2L,L,SHAPE,30,14,10,4,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L5X3-1/2X1/4X3/8LLBB 2L SHAPE,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3-1/2X1/4X3/8LLBB ASTM A36,2L,L,NONE,30,13,11,4,3,1,0,1,1,1,0,1,1,0,10,7,2L,A36,NONE,2L5X3-1/2X1/4X3/8LLBB ASTM A36,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3-1/2X1/4X3/8LLBB LL Angle,2L,L,ANGLE,30,15,9,4,3,1,0,1,1,1,0,1,0,1,9,7,2L,NONE,NONE,2L5X3-1/2X1/4X3/8LLBB LL ANGLE,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3-1/2X1/4X3/8LLBB,2L,LL,LLBB,30,15,9,4,3,1,0,1,1,1,1,0,0,1,9,7,2L,NONE,NONE,LL ANGLE 2L5X3-1/2X1/4X3/8LLBB,A|SPACE|A|SPACE|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,21,8,9,4,3,1,0,1,1,0,0,1,0,1,9,5,2L,NONE,NONE,2L5X3-1/2X1/4X3/4LLBB,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L 5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,22,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L 5X3-1/2X1/4X3/4LLBB,N|A|SPACE|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L-5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,22,8,9,5,3,1,0,1,1,0,0,1,0,1,9,5,2L,NONE,NONE,2L-5X3-1/2X1/4X3/4LLBB,N|A|SEP:-|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L_5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,22,8,9,5,3,1,0,1,1,0,0,1,0,1,9,5,2L,NONE,NONE,2L_5X3-1/2X1/4X3/4LLBB,N|A|SEP:_|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5 X 3-1/2X1/4X3/4LLBB,2L,L,LLBB,23,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L5 X 3-1/2X1/4X3/4LLBB,N|A|N|SPACE|A|SPACE|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L5X3-1/2X1/4X3/4LLBB A36,2L,L,NONE,25,9,11,4,3,1,0,1,1,1,0,1,1,0,10,6,2L,A36,NONE,2L5X3-1/2X1/4X3/4LLBB A36,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3-1/2 X 1/4 X 3/4LLBB,2L,L,LLBB,28,8,9,4,3,1,0,1,1,1,0,1,0,1,9,5,2L,NONE,NONE,2L 5 X 3-1/2 X 1/4 X 3/4LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SEP:-|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,30,14,10,4,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L SHAPE 2L5X3-1/2X1/4X3/4LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3-1/2X1/4X3/4LLBB,2L,L,LLBB,30,14,10,5,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L SHAPE-2L5X3-1/2X1/4X3/4LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3-1/2X1/4X3/4LLBB 2L Shape,2L,L,SHAPE,30,14,10,4,3,1,0,1,1,1,0,1,0,1,10,7,2L,NONE,NONE,2L5X3-1/2X1/4X3/4LLBB 2L SHAPE,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3-1/2X1/4X3/4LLBB ASTM A36,2L,L,NONE,30,13,11,4,3,1,0,1,1,1,0,1,1,0,10,7,2L,A36,NONE,2L5X3-1/2X1/4X3/4LLBB ASTM A36,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3-1/2X1/4X3/4LLBB LL Angle,2L,L,ANGLE,30,15,9,4,3,1,0,1,1,1,0,1,0,1,9,7,2L,NONE,NONE,2L5X3-1/2X1/4X3/4LLBB LL ANGLE,N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3-1/2X1/4X3/4LLBB,2L,LL,LLBB,30,15,9,4,3,1,0,1,1,1,1,0,0,1,9,7,2L,NONE,NONE,LL ANGLE 2L5X3-1/2X1/4X3/4LLBB,A|SPACE|A|SPACE|N|A|N|A|N|SEP:-|N|SEP:/|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2LLBB,2L,L,LLBB,13,7,5,1,2,1,0,0,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L5X3X1/2LLBB,N|A|N|A|N|A|N|SEP:/|N|A,,original
2L 5X3X1/2LLBB,2L,L,LLBB,14,7,5,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L 5X3X1/2LLBB,N|A|SPACE|N|A|N|A|N|SEP:/|N|A,,original
2L-5X3X1/2LLBB,2L,L,LLBB,14,7,5,2,2,1,0,1,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L-5X3X1/2LLBB,N|A|SEP:-|N|A|N|A|N|SEP:/|N|A,,augmented
2L_5X3X1/2LLBB,2L,L,LLBB,14,7,5,2,2,1,0,0,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L_5X3X1/2LLBB,N|A|SEP:_|N|A|N|A|N|SEP:/|N|A,,augmented
2L5 X 3X1/2LLBB,2L,L,LLBB,15,7,5,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L5 X 3X1/2LLBB,N|A|N|SPACE|A|SPACE|N|A|N|SEP:/|N|A,,original
2L5X3X1/2LLBB A36,2L,L,NONE,17,8,7,1,2,1,0,0,1,1,0,1,1,0,6,5,2L,A36,NONE,2L5X3X1/2LLBB A36,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3 X 1/2LLBB,2L,L,LLBB,18,7,5,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L 5 X 3 X 1/2LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3X1/2LLBB,2L,L,LLBB,22,13,6,1,2,1,0,0,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L SHAPE 2L5X3X1/2LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3X1/2LLBB,2L,L,LLBB,22,13,6,2,2,1,0,1,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L SHAPE-2L5X3X1/2LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2LLBB 2L Shape,2L,L,SHAPE,22,13,6,1,2,1,0,0,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L5X3X1/2LLBB 2L SHAPE,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3X1/2LLBB ASTM A36,2L,L,NONE,22,12,7,1,2,1,0,0,1,1,0,1,1,0,6,6,2L,A36,NONE,2L5X3X1/2LLBB ASTM A36,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3X1/2LLBB LL Angle,2L,L,ANGLE,22,14,5,1,2,1,0,0,1,1,0,1,0,1,5,6,2L,NONE,NONE,2L5X3X1/2LLBB LL ANGLE,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3X1/2LLBB,2L,LL,LLBB,22,14,5,1,2,1,0,0,1,1,1,0,0,1,5,6,2L,NONE,NONE,LL ANGLE 2L5X3X1/2LLBB,A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2X3/8LLBB,2L,L,LLBB,17,8,7,2,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L5X3X1/2X3/8LLBB,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L 5X3X1/2X3/8LLBB,2L,L,LLBB,18,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5X3X1/2X3/8LLBB,N|A|SPACE|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L-5X3X1/2X3/8LLBB,2L,L,LLBB,18,8,7,3,3,1,0,1,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L-5X3X1/2X3/8LLBB,N|A|SEP:-|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L_5X3X1/2X3/8LLBB,2L,L,LLBB,18,8,7,3,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L_5X3X1/2X3/8LLBB,N|A|SEP:_|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5 X 3X1/2X3/8LLBB,2L,L,LLBB,19,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L5 X 3X1/2X3/8LLBB,N|A|N|SPACE|A|SPACE|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L5X3X1/2X3/8LLBB A36,2L,L,NONE,21,9,9,2,3,1,0,0,1,1,0,1,1,0,8,6,2L,A36,NONE,2L5X3X1/2X3/8LLBB A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3 X 1/2 X 3/8LLBB,2L,L,LLBB,24,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5 X 3 X 1/2 X 3/8LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3X1/2X3/8LLBB,2L,L,LLBB,26,14,8,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE 2L5X3X1/2X3/8LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3X1/2X3/8LLBB,2L,L,LLBB,26,14,8,3,3,1,0,1,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE-2L5X3X1/2X3/8LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2X3/8LLBB 2L Shape,2L,L,SHAPE,26,14,8,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L5X3X1/2X3/8LLBB 2L SHAPE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3X1/2X3/8LLBB ASTM A36,2L,L,NONE,26,13,9,2,3,1,0,0,1,1,0,1,1,0,8,7,2L,A36,NONE,2L5X3X1/2X3/8LLBB ASTM A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3X1/2X3/8LLBB LL Angle,2L,L,ANGLE,26,15,7,2,3,1,0,0,1,1,0,1,0,1,7,7,2L,NONE,NONE,2L5X3X1/2X3/8LLBB LL ANGLE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3X1/2X3/8LLBB,2L,LL,LLBB,26,15,7,2,3,1,0,0,1,1,1,0,0,1,7,7,2L,NONE,NONE,LL ANGLE 2L5X3X1/2X3/8LLBB,A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2X3/4LLBB,2L,L,LLBB,17,8,7,2,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L5X3X1/2X3/4LLBB,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L 5X3X1/2X3/4LLBB,2L,L,LLBB,18,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5X3X1/2X3/4LLBB,N|A|SPACE|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L-5X3X1/2X3/4LLBB,2L,L,LLBB,18,8,7,3,3,1,0,1,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L-5X3X1/2X3/4LLBB,N|A|SEP:-|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L_5X3X1/2X3/4LLBB,2L,L,LLBB,18,8,7,3,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L_5X3X1/2X3/4LLBB,N|A|SEP:_|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5 X 3X1/2X3/4LLBB,2L,L,LLBB,19,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L5 X 3X1/2X3/4LLBB,N|A|N|SPACE|A|SPACE|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L5X3X1/2X3/4LLBB A36,2L,L,NONE,21,9,9,2,3,1,0,0,1,1,0,1,1,0,8,6,2L,A36,NONE,2L5X3X1/2X3/4LLBB A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3 X 1/2 X 3/4LLBB,2L,L,LLBB,24,8,7,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5 X 3 X 1/2 X 3/4LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3X1/2X3/4LLBB,2L,L,LLBB,26,14,8,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE 2L5X3X1/2X3/4LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3X1/2X3/4LLBB,2L,L,LLBB,26,14,8,3,3,1,0,1,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE-2L5X3X1/2X3/4LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X1/2X3/4LLBB 2L Shape,2L,L,SHAPE,26,14,8,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L5X3X1/2X3/4LLBB 2L SHAPE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3X1/2X3/4LLBB ASTM A36,2L,L,NONE,26,13,9,2,3,1,0,0,1,1,0,1,1,0,8,7,2L,A36,NONE,2L5X3X1/2X3/4LLBB ASTM A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3X1/2X3/4LLBB LL Angle,2L,L,ANGLE,26,15,7,2,3,1,0,0,1,1,0,1,0,1,7,7,2L,NONE,NONE,2L5X3X1/2X3/4LLBB LL ANGLE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3X1/2X3/4LLBB,2L,LL,LLBB,26,15,7,2,3,1,0,0,1,1,1,0,0,1,7,7,2L,NONE,NONE,LL ANGLE 2L5X3X1/2X3/4LLBB,A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X7/16LLBB,2L,L,LLBB,14,7,6,1,2,1,0,0,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L5X3X7/16LLBB,N|A|N|A|N|A|N|SEP:/|N|A,,original
2L 5X3X7/16LLBB,2L,L,LLBB,15,7,6,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L 5X3X7/16LLBB,N|A|SPACE|N|A|N|A|N|SEP:/|N|A,,original
2L-5X3X7/16LLBB,2L,L,LLBB,15,7,6,2,2,1,0,1,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L-5X3X7/16LLBB,N|A|SEP:-|N|A|N|A|N|SEP:/|N|A,,augmented
2L_5X3X7/16LLBB,2L,L,LLBB,15,7,6,2,2,1,0,0,1,0,0,1,0,1,5,4,2L,NONE,NONE,2L_5X3X7/16LLBB,N|A|SEP:_|N|A|N|A|N|SEP:/|N|A,,augmented
2L5 X 3X7/16LLBB,2L,L,LLBB,16,7,6,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L5 X 3X7/16LLBB,N|A|N|SPACE|A|SPACE|N|A|N|SEP:/|N|A,,original
2L5X3X7/16LLBB A36,2L,L,NONE,18,8,8,1,2,1,0,0,1,1,0,1,1,0,6,5,2L,A36,NONE,2L5X3X7/16LLBB A36,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3 X 7/16LLBB,2L,L,LLBB,19,7,6,1,2,1,0,0,1,1,0,1,0,1,5,4,2L,NONE,NONE,2L 5 X 3 X 7/16LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3X7/16LLBB,2L,L,LLBB,23,13,7,1,2,1,0,0,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L SHAPE 2L5X3X7/16LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3X7/16LLBB,2L,L,LLBB,23,13,7,2,2,1,0,1,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L SHAPE-2L5X3X7/16LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L5X3X7/16LLBB 2L Shape,2L,L,SHAPE,23,13,7,1,2,1,0,0,1,1,0,1,0,1,6,6,2L,NONE,NONE,2L5X3X7/16LLBB 2L SHAPE,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3X7/16LLBB ASTM A36,2L,L,NONE,23,12,8,1,2,1,0,0,1,1,0,1,1,0,6,6,2L,A36,NONE,2L5X3X7/16LLBB ASTM A36,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3X7/16LLBB LL Angle,2L,L,ANGLE,23,14,6,1,2,1,0,0,1,1,0,1,0,1,5,6,2L,NONE,NONE,2L5X3X7/16LLBB LL ANGLE,N|A|N|A|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3X7/16LLBB,2L,LL,LLBB,23,14,6,1,2,1,0,0,1,1,1,0,0,1,5,6,2L,NONE,NONE,LL ANGLE 2L5X3X7/16LLBB,A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A,,augmented
2L5X3X7/16X3/8LLBB,2L,L,LLBB,18,8,8,2,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L5X3X7/16X3/8LLBB,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L 5X3X7/16X3/8LLBB,2L,L,LLBB,19,8,8,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5X3X7/16X3/8LLBB,N|A|SPACE|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L-5X3X7/16X3/8LLBB,2L,L,LLBB,19,8,8,3,3,1,0,1,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L-5X3X7/16X3/8LLBB,N|A|SEP:-|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L_5X3X7/16X3/8LLBB,2L,L,LLBB,19,8,8,3,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L_5X3X7/16X3/8LLBB,N|A|SEP:_|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5 X 3X7/16X3/8LLBB,2L,L,LLBB,20,8,8,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L5 X 3X7/16X3/8LLBB,N|A|N|SPACE|A|SPACE|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
2L5X3X7/16X3/8LLBB A36,2L,L,NONE,22,9,10,2,3,1,0,0,1,1,0,1,1,0,8,6,2L,A36,NONE,2L5X3X7/16X3/8LLBB A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|N,,augmented
2L 5 X 3 X 7/16 X 3/8LLBB,2L,L,LLBB,25,8,8,2,3,1,0,0,1,1,0,1,0,1,7,5,2L,NONE,NONE,2L 5 X 3 X 7/16 X 3/8LLBB,N|A|SPACE|N|SPACE|A|SPACE|N|SPACE|A|SPACE|N|SEP:/|N|SPACE|A|SPACE|N|SEP:/|N|A,,original
2L Shape 2L5X3X7/16X3/8LLBB,2L,L,LLBB,27,14,9,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE 2L5X3X7/16X3/8LLBB,N|A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L Shape-2L5X3X7/16X3/8LLBB,2L,L,LLBB,27,14,9,3,3,1,0,1,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L SHAPE-2L5X3X7/16X3/8LLBB,N|A|SPACE|A|SEP:-|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X7/16X3/8LLBB 2L Shape,2L,L,SHAPE,27,14,9,2,3,1,0,0,1,1,0,1,0,1,8,7,2L,NONE,NONE,2L5X3X7/16X3/8LLBB 2L SHAPE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|N|A|SPACE|A,,augmented
2L5X3X7/16X3/8LLBB ASTM A36,2L,L,NONE,27,13,10,2,3,1,0,0,1,1,0,1,1,0,8,7,2L,A36,NONE,2L5X3X7/16X3/8LLBB ASTM A36,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A|N,,augmented
2L5X3X7/16X3/8LLBB LL Angle,2L,L,ANGLE,27,15,8,2,3,1,0,0,1,1,0,1,0,1,7,7,2L,NONE,NONE,2L5X3X7/16X3/8LLBB LL ANGLE,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A|SPACE|A|SPACE|A,,augmented
LL Angle 2L5X3X7/16X3/8LLBB,2L,LL,LLBB,27,15,8,2,3,1,0,0,1,1,1,0,0,1,7,7,2L,NONE,NONE,LL ANGLE 2L5X3X7/16X3/8LLBB,A|SPACE|A|SPACE|N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,augmented
2L5X3X7/16X3/4LLBB,2L,L,LLBB,18,8,8,2,3,1,0,0,1,0,0,1,0,1,7,5,2L,NONE,NONE,2L5X3X7/16X3/4LLBB,N|A|N|A|N|A|N|SEP:/|N|A|N|SEP:/|N|A,,original
