token,class,category,source,approved_at,unknown_id,ranking_score,correct,eval_split
L5X3,L5X3X1/4,structural_section,human_review,2026-09-02T07:05:03.153471+00:00,985ff6e8-5f64-4170-9747-5b278ab88f5e,0.000000,1,train
L6X6X3/8,L6X6X3/8,structural_section,human_review,2026-09-02T07:05:03.153519+00:00,e468222a-4dd6-4ebb-a3a9-aacc4293be09,0.720000,1,test
L8X6X1/2,L8X6X1/2,structural_section,human_review,2026-09-02T07:05:03.153569+00:00,5a16b0b2-8fec-462f-aa4e-ceb2d8265386,0.720000,1,train
HSS14X10X1/4,HSS14X10X1/4,structural_section,human_review,2026-09-02T07:05:03.153618+00:00,2334561a-a2a1-4617-8d04-416f053d5182,0.870000,1,train
W12X14,W12X14,structural_section,human_review,2026-09-02T07:05:03.153665+00:00,7d64f694-d673-4ac6-9721-4b3f2cad76c6,0.870000,1,train
W12X19,W12X19,structural_section,human_review,2026-09-02T07:05:03.153718+00:00,4d91eea6-a0c4-4cee-9819-354eb797c94d,0.870000,1,validation
W10X15,W10X15,structural_section,human_review,2026-09-02T07:05:03.153767+00:00,a8034d1d-1537-4f48-90b0-5fd5705d05f9,0.870000,1,train
W18X40,W18X40,structural_section,human_review,2026-09-02T07:05:03.153815+00:00,a0f976c1-57d2-4bf5-b628-e89ab8c95476,0.870000,1,train
L3x3x1/4,L3X3X1/4,structural_section,human_review,2026-09-02T07:05:03.153861+00:00,a50a603d-ef5e-4dbe-ad28-55863be3a446,0.870000,1,train
L3x3x3/16,L3X3X3/16,structural_section,human_review,2026-09-02T07:05:28.038129+00:00,0fe19332-3eb6-4e49-849c-762de1dc4e5d,0.870000,1,train
L4x3x3/8,L4X3X3/8,structural_section,human_review,2026-09-02T07:05:28.038309+00:00,d073af77-3da1-4404-989d-89222cb01a97,0.870000,1,train
"L6x4x3/8x0'-4""",L6X4X3/8,structural_section,human_review,2026-09-02T07:05:28.038381+00:00,a82a1075-828d-4f4f-a7ea-d554b0288761,0.870000,1,train
"L4x3x1/4x1'-6""",L4X3X1/4,structural_section,human_review,2026-09-02T07:05:28.038459+00:00,a022fa28-a62d-486a-9139-0b99124ad337,0.870000,1,train
L4x3x5/16,L4X3X5/16,structural_section,human_review,2026-09-02T07:05:28.038513+00:00,ce31c358-d7ee-43e8-b18e-09f8963c7b77,0.870000,1,train
"L4x4x5/16,",L4X4X5/16,structural_section,human_review,2026-09-02T07:05:28.038564+00:00,0c941857-dda7-4cae-a057-58189526fcd2,0.870000,1,validation
"C6x10.5x1'-8""",C6X10.5,structural_section,human_review,2026-09-02T07:05:28.038614+00:00,87869325-639e-4553-b818-1eacd5763a7a,0.870000,1,validation
L2x2x1/8,L2X2X1/8,structural_section,human_review,2026-09-02T07:05:28.038663+00:00,2d666707-e37a-4ef5-9459-e3a73daf0f8a,0.870000,1,train
L6x4x5/16,L6X4X5/16,structural_section,human_review,2026-09-02T07:05:28.038710+00:00,1f4329d5-0c5a-48c8-a4a8-fde0dbca812a,0.870000,1,train
L6x4x3/8,L6X4X3/8,structural_section,human_review,2026-09-02T07:05:28.038972+00:00,034024c6-9c10-46de-ba6d-dd57178a4bc2,0.870000,1,train
"L3x3x1/4,",L3X3X1/4,structural_section,human_review,2026-09-02T07:05:45.928304+00:00,283dde43-f2cd-472b-8d4d-4d5110c8cf47,0.870000,1,train
"L4x4x1/4""x1'-0""",L4X4X1/4,structural_section,human_review,2026-09-02T07:05:45.928472+00:00,1f2e2c4c-e725-4a4e-beb1-4a89d478e187,0.870000,1,train
L3x2x3/16,L3X2X3/16,structural_section,human_review,2026-09-02T07:06:08.031220+00:00,31dbbdaf-ce8c-414e-bbc4-5ea6869ed56d,0.870000,1,train
L6X6X3/8,L6X6X3/8,structural_section,human_review,2026-09-02T07:10:39.592417+00:00,ade0b95a-b671-41b7-8972-9c35868ef56e,0.691300,1,train
W14X233,W14X233,structural_section,human_review,2026-09-02T07:10:39.593324+00:00,050c498d-a8fc-435e-847a-a424e8c427db,0.936900,1,train
WT8X50,WT8X50,structural_section,human_review,2026-09-02T07:10:39.593441+00:00,123f8827-d89c-4657-86a6-f81f19a6a54d,1.000000,1,train
W14X193,W14X193,structural_section,human_review,2026-09-02T07:10:39.593498+00:00,98e5aecc-81a6-42e4-8bdf-811b1fecfcc7,0.948300,1,train
HSS5X4X5/16,HSS5X4X5/16,structural_section,human_review,2026-09-02T07:10:39.593552+00:00,efd37744-f31a-41a9-8f37-1ae88e165da5,0.774400,1,train
HSS8X4X5/16,HSS8X4X5/16,structural_section,human_review,2026-09-02T07:10:39.593603+00:00,d31ec907-5f36-43e9-8090-c58b67ebc4f4,0.721800,1,train
W12X19,W12X19,structural_section,human_review,2026-09-02T07:10:39.593651+00:00,99fde085-c0db-4149-a57d-5e4a5161e790,0.631000,1,test
C6X8.2,C6X8.2,structural_section,human_review,2026-09-02T07:10:39.593700+00:00,43ed8493-f515-49eb-b4c7-e2884ea3712e,0.649700,1,train
C4X5.4,C4X5.4,structural_section,human_review,2026-09-02T07:10:39.593750+00:00,3b5f7de9-9c2e-4b47-9597-9901809e4992,0.567800,1,train
L4X3X5/16,L4X3X5/16,structural_section,human_review,2026-09-02T07:10:39.593801+00:00,3247257b-bc6a-4ad4-bfff-edde57d3d751,0.746200,1,train
WT4X15.5,WT4X15.5,structural_section,human_review,2026-09-02T07:10:39.593851+00:00,219d4769-5544-457c-a522-fe62a1cc01c4,0.963100,1,test
W10X26,W10X26,structural_section,human_review,2026-09-02T07:10:39.593898+00:00,a1f4ae4c-97be-4fcb-8a5b-052b9ce053ca,0.661300,1,train
W8X24,W8X24,structural_section,human_review,2026-09-02T07:10:39.593945+00:00,af98e35e-c9dd-4697-9b3c-6c003e7be635,0.550000,1,validation
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-02T07:10:39.593993+00:00,5b278536-ff40-4f97-9c35-ab8964474bd4,0.850000,1,train
W8X13,W8X13,structural_section,human_review,2026-09-02T07:10:39.594043+00:00,80c2249a-4746-4316-b76c-859b670ee45a,0.850000,1,train
W10X88,W10X88,structural_section,human_review,2026-09-02T07:10:39.594093+00:00,7e68b841-0ea2-4b54-9516-ea703c9ce516,0.911800,1,train
HSS5x5,HSS5X5X1/2,structural_section,human_review,2026-09-02T07:10:39.594141+00:00,e7b59118-5694-401d-93f3-227b0de0100f,0.000000,1,train
L3X3X1/4,L3X3X1/4,structural_section,human_review,2026-09-02T07:10:39.594188+00:00,a3cdc233-c327-4741-aed2-31873494ae62,0.870000,1,train
"C7X9.8,",C7X9.8,structural_section,human_review,2026-09-02T07:10:39.594237+00:00,a49b9cb0-914f-4466-9eec-f522667cdf9d,0.870000,1,validation
HSS6X4X3/8,HSS6X4X3/8,structural_section,human_review,2026-09-02T07:11:38.921412+00:00,5e4d3e74-dda9-48f8-88af-0990f96e03a3,0.870000,1,train
L4x4x3/8,L4X4X3/8,structural_section,human_review,2026-09-02T07:11:38.921593+00:00,6280d0a7-3986-4ba7-b492-f5e6295b9314,0.870000,1,train
W12X26,W12X26,structural_section,human_review,2026-09-02T07:11:38.921665+00:00,13de169e-6b7c-449e-8b94-3ff15a417ef1,0.870000,1,train
W8 x 15,W8X15,structural_section,human_review,2026-09-02T07:11:38.921720+00:00,4094eb52-97a7-47cd-85cd-d2cd2b509107,0.830000,1,test
HSS8X8X3/8,HSS8X8X3/8,structural_section,human_review,2026-09-02T07:11:38.921770+00:00,5e113219-a346-4cf0-b70c-cde08770637a,0.870000,1,train
W8X15,W8X15,structural_section,human_review,2026-09-02T07:11:38.921824+00:00,1189dcd2-678d-4077-b7a4-26db8ed4dd12,0.870000,1,train
C7X9.8,C7X9.8,structural_section,human_review,2026-09-02T07:11:38.921875+00:00,bfa9a245-a612-472c-9e79-ea9f6641dbdd,0.870000,1,train
HSS8X8X5/8,HSS8X8X5/8,structural_section,human_review,2026-09-02T07:11:38.921991+00:00,3032101d-529f-4922-b088-a0b5c3e79de5,0.870000,1,train
HSS6X6X1/4,HSS6X6X1/4,structural_section,human_review,2026-09-02T07:11:38.922044+00:00,e87ffd5d-8cc9-4b88-914d-a4a072339468,0.870000,1,train
HSS4X4X5/16,HSS4X4X5/16,structural_section,human_review,2026-09-02T07:11:38.922092+00:00,eaee98cc-a837-48d8-bd2c-2aeaed7d8576,0.870000,1,train
HSS8X6X3/8,HSS8X6X3/8,structural_section,human_review,2026-09-02T07:11:38.922140+00:00,79ee6d61-a5f3-4161-b7ec-0fef3dee520f,0.870000,1,validation
L7X4X3/8,L7X4X3/8,structural_section,human_review,2026-09-02T07:11:38.922190+00:00,d3d67a46-bdb4-42b7-903d-166d0cbbf90e,0.870000,1,train
C8X11.5,C8X11.5,structural_section,human_review,2026-09-02T07:11:38.922242+00:00,07c1216b-e943-4e60-b9df-7b2f7b32c519,0.870000,1,train
HSS5x5x3/8,HSS5X5X3/8,structural_section,human_review,2026-09-02T07:11:38.922293+00:00,160aa6ef-bab1-41b4-9746-8d9ab75ca499,0.870000,1,train
W8X40,W8X40,structural_section,human_review,2026-09-02T07:11:38.922342+00:00,27de12b9-1d60-4cdf-8a30-e110fbf981bb,0.870000,1,train
W18x50,W18X50,structural_section,human_review,2026-09-02T07:12:05.515956+00:00,598619c4-4006-4024-8b7d-52e7debe8ff2,0.870000,1,train
"HSS5x5x3/8,",HSS5X5X3/8,structural_section,human_review,2026-09-02T07:12:05.516079+00:00,b7831c22-e17b-46ef-9844-6bc0aa65d0c0,0.870000,1,train
HSS4X4X3/8,HSS4X4X3/8,structural_section,human_review,2026-09-02T07:12:05.516214+00:00,79b79cae-0d84-4470-b106-d309562c86a1,0.870000,1,train
HSS8X4X3/8,HSS8X4X3/8,structural_section,human_review,2026-09-02T07:12:05.516296+00:00,68a8e9a5-b5ef-49ac-a655-81c57873676d,0.870000,1,train
W10X19,W10X19,structural_section,human_review,2026-09-02T07:12:05.516354+00:00,f1a9f74f-b27d-456d-9779-619766fd22b7,0.870000,1,train
C15X33.9,C15X33.9,structural_section,human_review,2026-09-02T07:12:05.516409+00:00,6b168243-7e70-426c-a4ba-e21c5a3257d8,0.870000,1,train
HSS6X6X3/8,HSS6X6X3/8,structural_section,human_review,2026-09-02T07:12:05.516521+00:00,421d98d9-5848-42e1-a7c3-0800fd3c922b,0.870000,1,train
HSS10X6X3/8,HSS10X6X3/8,structural_section,human_review,2026-09-02T07:22:28.783230+00:00,847f67c7-6b43-4c27-a2d7-2fa275ef1820,0.791300,1,train
W14X43,W14X43,structural_section,human_review,2026-09-02T07:22:28.783900+00:00,92a0313b-3296-4f55-b944-86f54b673a41,0.975600,1,train
W12X45,W12X45,structural_section,human_review,2026-09-02T07:22:28.783999+00:00,c475ba0b-75ff-4b7d-bf11-21beea17d80e,0.999000,1,train
W12X58,W12X58,structural_section,human_review,2026-09-02T07:22:28.784051+00:00,46274e27-3a20-4f60-b6fd-621f6fe7ca47,0.814600,1,test
W12X96,W12X96,structural_section,human_review,2026-09-02T07:22:28.784139+00:00,a09b599b-181e-4620-ad4e-609c5acc323e,0.814600,1,train
W12X87,W12X87,structural_section,human_review,2026-09-02T07:22:28.784188+00:00,02750faa-7c73-4a56-8592-f979e20544af,0.947000,1,train
W12X136,W12X136,structural_section,human_review,2026-09-02T07:22:28.784235+00:00,fd004dcb-ef90-42ee-b376-22a50da3ef4d,0.814600,1,train
HSS10X10X3/8,HSS10X10X3/8,structural_section,human_review,2026-09-02T07:22:28.784281+00:00,993894d8-3512-4335-9104-acd955315a17,0.817300,1,validation
W12X120,W12X120,structural_section,human_review,2026-09-02T07:22:28.784355+00:00,d9e68970-b3a0-4359-94f2-0eb8dfdd6915,0.878600,1,train
W12X72,W12X72,structural_section,human_review,2026-09-02T07:22:28.784403+00:00,b4e10a76-9923-43cb-8069-0b96824d03d9,0.811600,1,train
W14X90,W14X90,structural_section,human_review,2026-09-02T07:22:28.784470+00:00,cae7b4e9-bc18-4edf-9803-9973e3bf5226,0.811600,1,validation
W14X132,W14X132,structural_section,human_review,2026-09-02T07:22:28.784516+00:00,a604f654-f188-47f1-a21e-33d9b9d0d7e3,0.832100,1,train
W14X145,W14X145,structural_section,human_review,2026-09-02T07:22:28.784543+00:00,b5799bc7-2a63-4e8b-ad04-9565525d6137,0.811600,1,train
W14X257,W14X257,structural_section,human_review,2026-09-02T07:22:28.784568+00:00,83aeb278-be81-41a3-ad56-97c8745b7fe5,0.999800,1,train
W14X109,W14X109,structural_section,human_review,2026-09-02T07:22:28.784592+00:00,71998150-6062-46ed-a35a-03f6eea01249,0.997700,1,train
W14X176,W14X176,structural_section,human_review,2026-09-02T07:22:28.785579+00:00,7c764c81-de3d-458a-89a2-9754e5acaee4,0.999800,1,train
W14X211,W14X211,structural_section,human_review,2026-09-02T07:22:28.785706+00:00,42abf503-6b7e-4386-acc8-32ed18e6f976,0.923300,1,train
W14X283,W14X283,structural_section,human_review,2026-09-02T07:22:28.785761+00:00,2d562aa3-6b7c-412b-a974-e5f6af4988ac,0.998100,1,train
W14X193,W14X193,structural_section,human_review,2026-09-02T07:22:28.785841+00:00,99e2003f-5795-4f01-ab63-fc00344822d7,0.949700,1,train
W14X159,W14X159,structural_section,human_review,2026-09-02T07:22:28.785890+00:00,b8d9887b-2a1a-49de-b0b6-5571d2e08eb9,0.999700,1,train
W12X152,W12X152,structural_section,human_review,2026-09-02T07:22:28.786013+00:00,c96251e8-816d-4648-bed6-0f5cc0e037a9,0.811600,1,train
W12X106,W12X106,structural_section,human_review,2026-09-02T07:22:28.786061+00:00,44b5cef7-5272-4b76-ac6e-6d8fb3165acf,0.811600,1,train
C12X25,C12X25,structural_section,human_review,2026-09-02T07:22:28.786132+00:00,20e4a688-02eb-45b2-a698-f561eaf2762a,0.972900,1,train
L6X4X3/8,L6X4X3/8,structural_section,human_review,2026-09-02T07:22:28.786178+00:00,61746d29-1078-4785-bb81-409300a8922b,0.605200,1,train
L5X5X5/16,L5X5X5/16,structural_section,human_review,2026-09-02T07:22:28.786220+00:00,4785ce22-bd46-4f23-8d99-5ab94ba64dc0,0.665500,1,train
C6X10.5,C6X10.5,structural_section,human_review,2026-09-02T07:22:40.932238+00:00,4b92472e-88da-4a3d-b6bb-0b7ccde82e96,0.850000,1,train
L6X6X5/16,L6X6X5/16,structural_section,human_review,2026-09-02T07:22:40.932378+00:00,6af9a517-8714-4fa1-8a0b-7c2fae7f5296,0.669300,1,train
W27X94,W27X94,structural_section,human_review,2026-09-02T07:22:40.932421+00:00,3e73c1bd-a550-4b79-ae32-5072f2349264,1.000000,1,train
W36X231,W36X231,structural_section,human_review,2026-09-02T07:22:40.932455+00:00,e845c9a8-da7b-4e6e-a71e-5458332ae200,0.550000,1,train
W24X62,W24X62,structural_section,human_review,2026-09-02T07:22:40.932484+00:00,8d9e0988-7be2-42c1-8434-2d79961d1423,0.989100,1,train
W10X33,W10X33,structural_section,human_review,2026-09-02T07:22:40.932512+00:00,966a32ea-7a85-49ce-8453-40366c546fac,0.999700,1,train
W14X22,W14X22,structural_section,human_review,2026-09-02T07:22:40.932539+00:00,9857cebf-4942-4d9b-a549-45d8dd862b4b,0.999500,1,train
W30X108,W30X108,structural_section,human_review,2026-09-02T07:22:40.932565+00:00,3bd53f9e-0d6d-40a0-9a41-787b495683b4,0.991100,1,train
W18X65,W18X65,structural_section,human_review,2026-09-02T07:22:40.932592+00:00,832a1595-0be8-4e2d-bf1d-a9759f756c46,0.697300,1,test
W21X44,W21X44,structural_section,human_review,2026-09-02T07:22:40.932620+00:00,00e2dda7-4c1a-4cc1-9e64-b38a35519390,0.999700,1,train
W18X60,W18X60,structural_section,human_review,2026-09-02T07:22:40.932647+00:00,647f2887-1a76-4715-9423-37b87bb5fde9,0.832500,1,train
W21X55,W21X55,structural_section,human_review,2026-09-02T07:22:40.932673+00:00,7f98677a-a1e5-4586-947d-d37ba3d16623,0.948500,1,train
W16X40,W16X40,structural_section,human_review,2026-09-02T07:22:40.932699+00:00,b13c5cc2-9c85-4861-896b-aad855f5932f,0.710600,1,test
W40X183,W40X183,structural_section,human_review,2026-09-02T07:22:40.932745+00:00,381be152-857e-4355-905b-a89deb37e81c,0.998600,1,validation
W24X55,W24X55,structural_section,human_review,2026-09-02T07:22:40.932773+00:00,4ceeefa4-8158-4855-afbe-8668a1f37b76,0.832400,1,test
HSS20X8X1/2,HSS20X8X1/2,structural_section,human_review,2026-09-02T07:22:40.932836+00:00,0a242578-08ae-4fe3-a98b-685596068adc,0.821200,1,train
HSS10X10X1/2,HSS10X10X1/2,structural_section,human_review,2026-09-02T07:22:40.932882+00:00,9209f46d-052f-425b-9c5d-d05061581559,0.734600,1,validation
W36X170,W36X170,structural_section,human_review,2026-09-02T07:22:40.932909+00:00,22bb44bc-e0a8-4625-8e98-3434b5765c38,0.834400,1,test
W36X150,W36X150,structural_section,human_review,2026-09-02T07:22:40.932952+00:00,561c7f9b-37ed-4f3d-ab82-22e874264cde,0.828700,1,train
W33X141,W33X141,structural_section,human_review,2026-09-02T07:22:40.932977+00:00,e1ceecc2-85a9-4be1-9938-d1d218ce34c2,1.000000,1,train
W27X84,W27X84,structural_section,human_review,2026-09-02T07:22:40.933015+00:00,aac05eb9-c9b3-4933-9c38-8db8d99d71cc,1.000000,1,train
W30X116,W30X116,structural_section,human_review,2026-09-02T07:22:40.933042+00:00,4a32934b-d298-4b5e-bf88-69dfe4f9bae0,0.776100,1,train
W36X194,W36X194,structural_section,human_review,2026-09-02T07:22:40.933072+00:00,a188618a-895b-461b-a48a-d6c096531d7d,0.791400,1,train
W21X48,W21X48,structural_section,human_review,2026-09-02T07:22:40.934708+00:00,06150c88-4620-4c46-b791-1a7dec131c33,1.000000,1,test
W33X118,W33X118,structural_section,human_review,2026-09-02T07:22:40.934769+00:00,4eea0866-11be-47ff-9e35-ab7f0b3a4dca,0.999800,1,test
W33X152,W33X152,structural_section,human_review,2026-09-02T07:22:54.543034+00:00,c4ab7518-f78e-4df5-8dd8-df151123eda6,1.000000,1,train
W27X114,W27X114,structural_section,human_review,2026-09-02T07:22:54.543156+00:00,0265c1f9-ef90-449f-a49e-0afaf44941e0,1.000000,1,train
W30X124,W30X124,structural_section,human_review,2026-09-02T07:22:54.543201+00:00,873d9125-8d45-486f-8a45-863cebfde213,0.749800,1,train
W21X62,W21X62,structural_section,human_review,2026-09-02T07:22:54.543236+00:00,441e883c-b657-4640-a9f6-e0e489e606c3,0.999900,1,train
W24X84,W24X84,structural_section,human_review,2026-09-02T07:22:54.543268+00:00,f20d7976-c7c3-43b3-b2ab-ecd404d60b35,0.727400,1,test
W24X76,W24X76,structural_section,human_review,2026-09-02T07:22:54.543296+00:00,9133bf8e-561a-4a1d-8316-74499c641cc6,0.999600,1,train
W33X130,W33X130,structural_section,human_review,2026-09-02T07:22:54.543327+00:00,12f44f72-70d2-4275-981d-adc02d9c7346,0.845100,1,train
W36X135,W36X135,structural_section,human_review,2026-09-02T07:22:54.543354+00:00,74bc171b-5d6e-4aa8-b253-0d4113c27ad9,0.999100,1,train
W30X90,W30X90,structural_section,human_review,2026-09-02T07:22:54.543383+00:00,1b9ba9ae-8d89-4663-abf8-c00cac0bdef1,0.839600,1,train
HSS20X12X1/2,HSS20X12X1/2,structural_section,human_review,2026-09-02T07:22:54.543409+00:00,80f71dcd-5138-4a14-a8b6-169084c51bd5,0.653500,1,validation
HSS8X8X1/2,HSS8X8X1/2,structural_section,human_review,2026-09-02T07:22:54.543439+00:00,ebf07f44-3e6d-4e90-83a1-27fe4ac5b9f7,0.887900,1,train
W16X31,W16X31,structural_section,human_review,2026-09-02T07:22:54.543502+00:00,9125cb0a-07ac-4c10-9aa0-659fd99c944d,0.713800,1,train
W12X53,W12X53,structural_section,human_review,2026-09-02T07:22:54.543558+00:00,8443285b-95e1-40b9-837f-c377d4b3ea16,0.992500,1,train
W12X40,W12X40,structural_section,human_review,2026-09-02T07:22:54.543584+00:00,9e48e2aa-4d4a-4794-9560-179bab0c6d2e,0.840000,1,train
W10X22,W10X22,structural_section,human_review,2026-09-02T07:22:54.543654+00:00,aee8c42d-2d9b-4883-a026-e4619796358c,0.695600,1,train
W12X22,W12X22,structural_section,human_review,2026-09-02T07:22:54.543681+00:00,70509004-0489-4dff-a6ea-918d85ef86e2,0.784300,1,train
W12X30,W12X30,structural_section,human_review,2026-09-02T07:22:54.543710+00:00,502d9a05-d2b9-4bbe-a990-9338a79eeaac,0.992700,1,train
HSS14X6X5/8,HSS14X6X5/8,structural_section,human_review,2026-09-02T07:22:54.543738+00:00,a71ecd9d-444b-427e-8b30-34477391573c,0.550000,1,train
W14X61,W14X61,structural_section,human_review,2026-09-02T07:22:54.543768+00:00,13b94995-b277-48c8-9bcc-cc9d85781564,0.689900,1,train
W12X19,W12X19,structural_section,human_review,2026-09-02T07:22:54.543799+00:00,dae66d75-a517-452b-965e-bbca844404be,0.550000,1,train
W10X12,W10X12,structural_section,human_review,2026-09-02T07:22:54.543829+00:00,100fc0c8-138f-4c97-93fe-d9676bb5954a,0.550000,1,train
W8X10,W8X10,structural_section,human_review,2026-09-02T07:22:54.543858+00:00,46938f3b-f1b4-42a5-8390-dbd08d8e4711,1.000000,1,test
W18X40,W18X40,structural_section,human_review,2026-09-02T07:22:54.543898+00:00,429b0b41-127f-4d09-ba34-25beb2bc33aa,0.780200,1,train
W12X65,W12X65,structural_section,human_review,2026-09-02T07:22:54.543934+00:00,4d06ce23-1789-4b14-bc58-bc1a4dc964b6,0.973200,1,train
HSS8X4,HSS8X4X5/8,structural_section,human_review,2026-09-02T07:22:54.544780+00:00,dc7c65d1-4e71-464f-a604-1b8d754ae208,0.000000,1,test
C4X5.4,C4X5.4,structural_section,human_review,2026-09-02T07:23:23.568263+00:00,9db00abe-e078-428a-a1ed-69b0495d1b94,0.620000,1,train
HSS12x12x3/8,HSS12X12X3/8,structural_section,human_review,2026-09-02T07:23:23.568384+00:00,bede8fed-af54-4de6-b613-dffbac4e95d6,0.870000,1,train
W18x311,W18X311,structural_section,human_review,2026-09-02T07:23:23.568425+00:00,88aaf003-7861-45a5-b3fa-521f6dbeeeea,0.870000,1,train
2L8x8x5/8,2L8X8X5/8,structural_section,human_review,2026-09-02T07:23:23.568458+00:00,2099b1d3-1b72-403b-9343-316af50675aa,0.870000,1,train
W12x79,W12X79,structural_section,human_review,2026-09-02T07:23:23.568487+00:00,19a09e8a-84a1-412f-9460-648e4a7fad3b,0.870000,1,train
HSS12x12x1/2,HSS12X12X1/2,structural_section,human_review,2026-09-02T07:23:23.568515+00:00,21da2fe7-32b5-45e1-bb44-009b87665842,0.870000,1,validation
W14x82,W14X82,structural_section,human_review,2026-09-02T07:23:23.568543+00:00,f634d479-7647-432b-acbc-1b420d41e41f,0.870000,1,train
HSS14x14,HSS14X14X5/8,structural_section,human_review,2026-09-02T07:23:23.568570+00:00,4420817c-b17c-45d5-bd13-70a6a642d842,0.000000,1,train
L6x3,L6X4X3/8,structural_section,human_review,2026-09-02T07:23:23.568597+00:00,b25fa199-16d2-4424-bd30-d1f89f47dd39,0.000000,1,train
HSS14x10,HSS14X10X1/2,structural_section,human_review,2026-09-02T07:23:23.568623+00:00,c24a7e2d-c282-4f34-b4ca-e61c0997d65c,0.000000,1,train
L7x7x1/2,L7X4X1/2,structural_section,human_review,2026-09-02T07:23:23.568649+00:00,dcaeac8f-e547-4624-8bb9-2ee09b8ddc1f,0.000000,1,train
"L6x4x3/8""",L6X4X3/8,structural_section,human_review,2026-09-02T07:23:23.568674+00:00,e523ce19-0173-4602-99ed-741cd2dcfa5c,0.870000,1,train
"L4x4x1/4""@EA",L4X4X1/4,structural_section,human_review,2026-09-02T07:23:23.568700+00:00,bbe2a8b1-bbfc-462e-b4ef-6dfd459b6ee6,0.870000,1,train
"L3x3x1/4""",L3X3X1/4,structural_section,human_review,2026-09-02T07:23:23.568724+00:00,940f7463-2a37-4830-a70d-ab6d7415c2a1,0.870000,1,train
L5x5,L5X3X5/16,structural_section,human_review,2026-09-02T07:23:23.568749+00:00,93453adc-bfb1-4e4d-957e-d8b1c9d0d6e9,0.000000,1,train
HSS10x10,HSS10X10X1/2,structural_section,human_review,2026-09-02T07:23:23.568775+00:00,b3e161d2-9f98-4337-89e4-0120312cac4e,0.000000,1,test
