id,token,category,prediction,model_probability,overall_confidence,confidence_level,uncertain,source_file,regex_suggested,status,reviewed_category,reviewed_class,notes,created_at,updated_at
2bc68752-80f0-49b9-819e-b658c08ffa3e,W24X62,structural_section,W24X62,0.686841243351644,0.6868,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,W24X62,,2026-07-31T12:05:06.434389+00:00,2026-07-31T12:30:09.208887+00:00
a24ad597-0f53-4a40-b58a-e0f4b3f5e523,W16X36,structural_section,W16X36,0.6997919744577827,0.6998,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,W16X36,,2026-07-31T12:05:06.641406+00:00,2026-07-31T12:30:14.343943+00:00
5bce87a6-1f8f-428e-8c31-56c28b31f325,L4x4,structural_section,L4X4,0.6091342310060385,0.6091,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X4,,2026-07-31T12:05:06.947458+00:00,2026-07-31T12:30:10.992323+00:00
1e449bc7-44d0-4ddb-82e9-d44cecf063d3,W12X26,structural_section,W12X26,0.6900201233198782,0.69,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,W12X26,,2026-07-31T12:05:07.739954+00:00,2026-07-31T12:30:23.843516+00:00
825d57a5-4b92-4c0b-b3e0-81b05a840142,HSS16X0.5,structural_section,HSS16X0.5,0.6895359655803327,0.6895,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS16X0.5,,2026-07-31T12:05:08.132169+00:00,2026-07-31T12:30:20.684187+00:00
831db791-ca98-4db4-8fca-b4088a709bc2,HSS6x2x5/16,structural_section,HSS6X2X5/16,0.6807639770288443,0.6808,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS6X2X5/16,,2026-07-31T12:05:08.247218+00:00,2026-07-31T12:30:17.920865+00:00
08a17e06-200a-4c36-95dd-67e580274b54,L8X8X1,structural_section,L8X8X1,0.6829381722744361,0.6829,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L8X8X1,,2026-07-31T12:05:08.343064+00:00,2026-07-31T12:30:06.304277+00:00
fb11ec5a-7583-4718-a310-9f1272b45250,WT3X8,structural_section,WT3X8,0.6957319992643247,0.6957,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,WT3X8,,2026-07-31T12:05:08.443028+00:00,2026-07-31T12:30:04.993454+00:00
cbfe1eaf-fb71-470c-9c32-851066a91226,L6X3,structural_section,L6X3,0.681758497483062,0.6818,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L6X3,,2026-07-31T12:05:08.562882+00:00,2026-07-31T12:30:03.904136+00:00
7fb301e7-592e-4873-8f3b-28e3806f9582,HSS6X4X3/8,structural_section,HSS6X4X3/8,0.6830058938081074,0.683,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS6X4X3/8,,2026-07-31T12:05:08.645795+00:00,2026-07-31T12:30:02.888602+00:00
c66d0539-82eb-4402-be08-e3cb8e00fde4,L3X3X3/8,structural_section,L3X3X3/8,0.6982383054516482,0.6982,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L3X3X3/8,,2026-07-31T12:05:08.737391+00:00,2026-07-31T12:30:01.777802+00:00
ff08c888-ea9f-491b-9481-fe036fb6a50e,W12X65,structural_section,W12X65,0.6900201233198782,0.69,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,W12X65,,2026-07-31T12:05:09.343667+00:00,2026-07-31T12:29:59.773725+00:00
7ff99272-b06c-4998-a322-bbf5147ebef4,HSS18X0.500,structural_section,HSS18X0.500,0.6756324820957613,0.6756,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,structural_section,HSS18X0.500,,2026-07-31T12:05:09.845557+00:00,2026-07-31T12:12:09.610736+00:00
4c4744d9-bb1c-4b61-91c1-3c7fb59faac8,L3x3x1/4,,L3X3X1/4,0.6674,0.6674,High,false,doc_f6ddc4a7e233ffb0,,approved,,L3X3X1/4,Approved validation correction: Prediction confidence is moderate (67%),2026-07-31T12:11:01.981968+00:00,2026-07-31T12:11:02.062194+00:00
f25b446e-1f46-4797-9d34-88b10709c61f,L3x3x1/4,,L3X3X1/4,,,High,false,doc_f6ddc4a7e233ffb0,,approved,,L3X3X1/4,Approved validation correction: Extraction quality is SUSPICIOUS (62%),2026-07-31T12:11:23.356525+00:00,2026-07-31T12:11:23.475899+00:00
958bdb4f-d7f6-4497-a570-c19de30ca6b1,HSS10x10,structural_section,HSS10X10X1/2,0.7079620083348378,0.708,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS10X10X1/2,,2026-08-03T10:25:26.396162+00:00,2026-08-03T10:35:45.464118+00:00
321ef712-dbfa-4a02-919b-4d01445fb439,W8x40,structural_section,W8X24,0.74221876287586,0.7422,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X24,,2026-08-03T10:25:26.610493+00:00,2026-08-03T10:35:44.711620+00:00
bc0fb3c6-d7c6-47b3-914c-654dc2fb4e9d,W8x48,structural_section,W8X40,0.6979528455063924,0.698,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X40,,2026-08-03T10:25:26.769780+00:00,2026-08-03T10:35:43.924318+00:00
270a06c9-68af-4fdb-be86-c31e952e8a4c,W8x31,structural_section,W8X18,0.6684967470693788,0.6685,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X18,,2026-08-03T10:25:26.891550+00:00,2026-08-03T10:35:43.150425+00:00
bd1d4b17-9d3a-4c6b-b04c-ef32c62e3d7a,W8x28,structural_section,W8X28,0.6878899470693788,0.6879,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X28,,2026-08-03T10:25:27.025995+00:00,2026-08-03T10:35:42.199128+00:00
8d6d16aa-f939-43c5-8646-a3a17899ee66,W8x35,structural_section,W8X31,0.6684967470693788,0.6685,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X31,,2026-08-03T10:25:27.143944+00:00,2026-08-03T10:35:41.409388+00:00
28a3c0f4-13c4-44be-8da0-be45e95129d6,W24x55,structural_section,W24X55,0.6445813911277202,0.6446,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W24X55,,2026-08-03T10:25:27.261967+00:00,2026-08-03T10:35:40.643465+00:00
b703f42b-4ac0-452d-841d-751f7d009286,W21x50,structural_section,W16X50,0.6833581709349261,0.6834,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X50,,2026-08-03T10:25:27.419584+00:00,2026-08-03T10:35:39.823828+00:00
2320494c-bc51-4d5d-95e0-93de26dc044c,W8x10,structural_section,W8X10,0.6623974048436908,0.6624,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X10,,2026-08-03T10:25:27.570631+00:00,2026-08-03T10:35:39.025645+00:00
29fb6713-59b6-44fd-8000-381a28964426,W18x35,structural_section,W18X35,0.6458986732295733,0.6459,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W18X35,,2026-08-03T10:25:27.708489+00:00,2026-08-03T10:35:38.054382+00:00
9526f5a4-0abc-4e20-80f0-5abbe8de2e0b,W16x31,structural_section,W16X31,0.6885497475309533,0.6885,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X31,,2026-08-03T10:25:27.942335+00:00,2026-08-03T10:36:29.506745+00:00
726fe61a-fce1-4380-9ba0-cf25a2f8431c,W18x46,structural_section,W18X46,0.6332874294717062,0.6333,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W18X46,,2026-08-03T10:25:28.119577+00:00,2026-08-03T10:36:28.795985+00:00
c5b7ebd9-8878-4799-9c5d-44ea1369f294,W21x44,structural_section,W21X44,0.6420118698977781,0.642,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W21X44,,2026-08-03T10:25:28.399039+00:00,2026-08-03T10:36:28.035607+00:00
42c47a0f-ee42-4d14-9328-5b1875272e67,HSS8x8,structural_section,HSS8X8,0.6655474495070725,0.6655,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X8,,2026-08-03T10:25:28.936847+00:00,2026-08-03T10:36:27.275326+00:00
ffec3339-a3d6-47f3-832b-28b32122a717,WT16.5x59,structural_section,WT16.5X59,0.6816732074864308,0.6817,Medium,true,ST__0bfc2d61245d.pdf,,approved,,WT16.5X59,,2026-08-03T10:25:29.154894+00:00,2026-08-03T10:36:26.554315+00:00
a9aa4e88-6cbf-4ba0-ba94-d0c7392b7acb,W16x26,structural_section,W16X26,0.6685076624140323,0.6685,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X26,,2026-08-03T10:25:29.745214+00:00,2026-08-03T10:36:25.773328+00:00
1351fda2-6abc-471a-93d0-b94053c4be7d,W27x84,structural_section,W27X84,0.6861920078567415,0.6862,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W27X84,,2026-08-03T10:25:30.106357+00:00,2026-08-03T10:36:25.018452+00:00
c9fdc6a1-2d53-4bdf-ba5a-5a6e93eb7a3b,W14x22,structural_section,W14X22,0.684455839456632,0.6845,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W14X22,,2026-08-03T10:25:30.816880+00:00,2026-08-03T10:36:24.296952+00:00
669249c6-47a6-4f06-ace2-10f45ca1e951,W18x40,structural_section,W18X40,0.6790803382131653,0.6791,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W18X40,,2026-08-03T10:25:31.192998+00:00,2026-08-03T10:36:23.529734+00:00
ed1dc98f-1067-4abc-843b-8b32ae7c65f0,HSS8x8x3/8,structural_section,HSS8X6X3/8,0.691909926530495,0.6919,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X6X3/8,,2026-08-03T10:25:31.375259+00:00,2026-08-03T10:36:22.721163+00:00
780a59bc-4187-4b98-9975-1c11ddacb0f9,HSS8x8x3,structural_section,HSS8X8X3/8,0.6926950213179758,0.6927,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X8X3/8,,2026-08-03T10:25:31.541939+00:00,2026-08-03T10:36:21.995707+00:00
818890de-338f-466e-a001-eda028d8688b,HSS10x10x1/2,structural_section,HSS10X10X1/2,0.6517440332194844,0.6517,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS10X10X1/2,,2026-08-03T10:25:32.308470+00:00,2026-08-03T10:36:21.224846+00:00
9f7a8611-3e22-40dd-9cdd-343f71ab7791,W16x45,structural_section,W16X45,0.6364726294717062,0.6365,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X45,,2026-08-03T10:25:32.716587+00:00,2026-08-03T10:36:20.351654+00:00
5bf78676-2a3b-431f-8aa2-a208f7a1badd,W24x68,structural_section,W24X68,0.6942476593319092,0.6942,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W24X68,,2026-08-03T10:25:32.837453+00:00,2026-08-03T10:36:19.586665+00:00
e956e3cc-d524-4379-a3dc-a3534ff49966,W33x130,structural_section,W33X130,0.683514148912915,0.6835,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W33X130,,2026-08-03T10:25:32.965967+00:00,2026-08-03T10:36:18.595762+00:00
de516c00-414d-4e39-94d7-dd37b0c0deed,W24x84,structural_section,W24X84,0.684864040574815,0.6849,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W24X84,,2026-08-03T10:25:33.126874+00:00,2026-08-03T10:36:17.847083+00:00
50767afc-16c5-4d94-8b6b-b10842502e88,W36x150,structural_section,W36X150,0.660592247363303,0.6606,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W36X150,,2026-08-03T10:25:33.398352+00:00,2026-08-03T10:36:17.089437+00:00
1da86169-a242-4621-8cdf-fa91db81ecc2,HSS 8X8X3/8,structural_section,HSS8X6X3/8,0.8356260332812506,0.8356,High,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X6X3/8,,2026-08-03T10:25:33.811879+00:00,2026-08-03T10:36:16.310946+00:00
3065623d-b12b-4db7-8ece-68f84a6ae5da,L2x2x1/4,structural_section,L2X2X1/4,0.6466014732662488,0.6466,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L2X2X1/4,,2026-08-03T10:25:33.942938+00:00,2026-08-03T10:36:15.520786+00:00
be8bf46d-5b14-4552-b0b0-05301ee1768f,L3x3x1/4,structural_section,L3X3X1/4,0.6183923583920724,0.6184,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L3X3X1/4,,2026-08-03T10:25:34.057539+00:00,2026-08-03T10:36:14.742781+00:00
3a470a1e-382a-4348-b4a1-3767a16e500c,L4x4x1/4,structural_section,L4X4X1/4,0.6456604332662489,0.6457,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L4X4X1/4,,2026-08-03T10:25:34.186586+00:00,2026-08-03T10:36:13.948054+00:00
e4a491a1-1318-4e27-8e85-ee5de6b15aeb,L5x5x5/16,structural_section,L5X5X5/16,0.6460470349181138,0.646,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L5X5X5/16,,2026-08-03T10:25:34.297569+00:00,2026-08-03T10:36:13.145105+00:00
2e4a6504-6baa-4ab7-bddc-4f8403d6888e,L3x3x1,structural_section,L3X3X1/2,0.7305852415402982,0.7306,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L3X3X1/2,,2026-08-03T10:25:34.412159+00:00,2026-08-03T10:36:12.345812+00:00
a763d437-b0ea-41bb-84ee-8a573cec97b3,HSS8x8x1/2,structural_section,HSS8X8X1/2,0.6694931532983704,0.6695,Medium,true,ST__0bfc2d61245d.pdf,,approved,structural_section,HSS8X8X1/2,,2026-08-03T10:25:34.526067+00:00,2026-08-03T10:35:19.930613+00:00
3cbe29a7-7818-4352-a941-c26a414425ae,PL 1x9x1,structural_section,C9X15,0.6359250524298837,0.6359,Medium,true,ST__0bfc2d61245d.pdf,,rejected,,,,2026-08-03T10:25:35.057432+00:00,2026-08-03T10:35:55.437621+00:00
7e55b113-806b-4229-b95c-9b87f6f7dfa5,HSS6x8x1/2,structural_section,HSS8X8X1/2,0.8510068885493931,0.851,High,true,ST__0bfc2d61245d.pdf,,approved,structural_section,HSS8X8X1/2,,2026-08-03T10:25:35.210832+00:00,2026-08-03T10:35:12.460675+00:00
dc5ca6a6-4c63-4ee7-ba4c-8de8c3829a8c,HSS3x3,structural_section,HSS,0.7605228984645112,0.7605,Medium,true,ST__0bfc2d61245d.pdf,,rejected,,,,2026-08-03T10:25:35.336256+00:00,2026-08-03T10:35:03.319350+00:00
4d5624fa-85d6-4513-9428-2bbd1c63e844,W8x58,structural_section,W8X58,0.638152606056197,0.6382,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X58,,2026-08-03T10:25:35.470835+00:00,2026-08-03T10:36:11.161324+00:00
6c22f251-17f0-41e5-bd8a-696018cdbb60,W8x24,structural_section,W8X24,0.6173927952391245,0.6174,Medium,true,ST__0bfc2d61245d.pdf,,approved,structural_section,W8X24,,2026-08-03T10:25:35.698819+00:00,2026-08-03T10:34:54.911812+00:00
6684f73c-0ab8-40ce-94d9-461db62e3356,W16x26,,W16X26,,,High,false,doc_0bfc2d61245dbce2,,approved,,W16X26,Approved validation correction: Extraction quality is SUSPICIOUS (62%),2026-08-03T10:47:12.560281+00:00,2026-08-03T10:47:12.690161+00:00
e3426105-0213-44c9-af73-0e0fd9d725aa,W16x26,,W16X26,,,High,false,doc_0bfc2d61245dbce2,,approved,,W16X26,Approved validation correction: Extraction quality is SUSPICIOUS (62%),2026-08-03T10:47:30.497808+00:00,2026-08-03T10:47:30.570562+00:00
ac82fae5-981e-4b5c-a7a8-f4d6785c5add,HSS10x10,structural_section,HSS10X10X1/2,0.7639672037616603,0.764,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS10X10X1/2,,2026-08-03T13:18:52.900098+00:00,2026-08-03T14:25:11.375657+00:00
c02facfb-fcbd-4417-adc3-c06154c2bc57,HSS8x8,structural_section,HSS8X8X3/8,0.691409249373372,0.6914,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X8X3/8,,2026-08-03T13:18:53.519217+00:00,2026-08-03T14:25:11.545219+00:00
65164e07-b6f1-4879-b262-146ffab98bcf,HSS10x10x1/2,structural_section,HSS10X10X1/2,0.7663308931746676,0.7663,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS10X10X1/2,,2026-08-03T13:18:53.627811+00:00,2026-08-03T14:25:11.815184+00:00
1f6a0f01-7952-426b-a1a5-e316cdb954dd,HSS8x8x3/8,structural_section,HSS8X8X3/8,0.7571815404435247,0.7572,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X8X3/8,,2026-08-03T13:18:53.746504+00:00,2026-08-03T14:25:11.964051+00:00
8395d8a7-5319-4c8d-88df-36bf52d1c65a,L2x2x1/4,structural_section,L2X2X1/4,0.6956546650197138,0.6957,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L2X2X1/4,,2026-08-03T13:18:54.103422+00:00,2026-08-03T14:25:12.103146+00:00
c2693165-5393-424e-9469-9eff545806db,L3x3x1/4,structural_section,L3X3X1/4,0.6945725050197138,0.6946,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L3X3X1/4,,2026-08-03T13:18:54.191081+00:00,2026-08-03T14:25:12.236118+00:00
91f15c75-a329-42ef-98f6-9b3ab3d85b30,L4x4x1/4,structural_section,L4X4X1/4,0.6946648250197138,0.6947,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L4X4X1/4,,2026-08-03T13:18:54.291997+00:00,2026-08-03T14:25:12.362217+00:00
11b457e4-d8bd-4bc2-be8e-4962c041a406,L5x5x5/16,structural_section,L5X5X5/16,0.6947598736092773,0.6948,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L5X5X5/16,,2026-08-03T13:18:54.404503+00:00,2026-08-03T14:25:12.491866+00:00
7f63def4-e8f4-40c1-8145-33fb253f6a00,L5x3x1/4,structural_section,L3X3X1/2,0.6953226934408326,0.6953,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L3X3X1/2,,2026-08-03T13:18:54.623718+00:00,2026-08-03T14:25:12.611113+00:00
48e07b94-5e70-415a-9599-99b18f7aacf7,PL,structural_section,L8X8X1,0.6548215438131499,0.6548,Medium,true,ST__0bfc2d61245d.pdf,,approved,,L8X8X1,,2026-08-03T13:18:54.828193+00:00,2026-08-03T14:25:12.720073+00:00
9b51d9c4-5993-47f1-8fe1-7ce81abc0935,HSS6x8x1/2,structural_section,HSS8X8X1/2,0.8548172690271075,0.8548,High,true,ST__0bfc2d61245d.pdf,,approved,,HSS8X8X1/2,,2026-08-03T13:18:54.979845+00:00,2026-08-03T14:25:12.843156+00:00
ec1baa26-f31a-431f-8568-5ec5417e5a69,"HSS3x3,",structural_section,HSS3X3X3/8,0.7621739567758289,0.7622,Medium,true,ST__0bfc2d61245d.pdf,,approved,,HSS3X3X3/8,,2026-08-03T13:18:55.107243+00:00,2026-08-03T14:25:12.973401+00:00
7ba13bb5-c3e5-4925-b3e7-6aee185c990f,W8x58,structural_section,W8X58,0.6725335414924037,0.6725,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X58,,2026-08-03T13:18:55.223928+00:00,2026-08-03T14:25:13.105123+00:00
10932a5a-1359-49c8-92bc-ef2f60601622,W8x40,structural_section,W8X24,0.6485081548498162,0.6485,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X24,,2026-08-03T13:18:55.326925+00:00,2026-08-03T14:25:13.242059+00:00
9f2517fa-460a-467b-b779-e5e025fec123,W8x31,structural_section,W8X18,0.6381091541938544,0.6381,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X18,,2026-08-03T13:18:55.454479+00:00,2026-08-03T14:25:13.375218+00:00
3f9e6d53-5ecd-4c20-831b-8fb0947057b4,W8x35,structural_section,W8X31,0.6242015143341417,0.6242,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X31,,2026-08-03T13:18:55.557718+00:00,2026-08-03T14:25:13.521700+00:00
0e6c24e0-cfdf-4d74-aa35-e956b4922e08,W8x28,structural_section,W8X28,0.6420457543341417,0.642,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X28,,2026-08-03T13:18:55.694428+00:00,2026-08-03T14:25:13.661335+00:00
91b292d8-5f7d-4d3b-b114-91a12a3d547d,W8x24,structural_section,W8X24,0.6982703188206769,0.6983,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W8X24,,2026-08-03T13:18:55.808969+00:00,2026-08-03T14:25:13.796538+00:00
b6266842-7d3e-407e-b337-220dd55f7015,HSS8X8X1/2,structural_section,HSS8X8X1/2,0.638608498809329,0.6386,Medium,true,drawing.pdf,,approved,,HSS8X8X1/2,,2026-08-03T13:38:03.022219+00:00,2026-08-03T14:25:13.927771+00:00
c9278857-037c-4333-b322-34bea0bccdfb,WT16.5x59,structural_section,WT16.5X59,0.6928744416735163,0.6929,Medium,true,ST__0bfc2d61245d.pdf,,approved,,WT16.5X59,,2026-08-03T13:42:04.255361+00:00,2026-08-03T14:25:14.061888+00:00
c7ed4ba6-76c2-48b3-b47b-9ea4f1238ed9,W16x26,structural_section,W16X26,0.6993414415594408,0.6993,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X26,,2026-08-03T13:42:04.331876+00:00,2026-08-03T14:25:14.207344+00:00
b603f23e-a5e2-4553-a13d-d76272d6acfb,W16x31,structural_section,W16X31,0.6990622110452511,0.6991,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X31,,2026-08-03T13:42:04.415729+00:00,2026-08-03T14:25:14.363917+00:00
92aca52b-e92a-4a7c-b409-ec8bb56a4891,W27x84,structural_section,W27X84,0.7018269998095744,0.7018,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W27X84,,2026-08-03T13:42:04.512167+00:00,2026-08-03T14:25:14.507221+00:00
b2dca9eb-4e17-4b4e-95d5-563fb68950d1,W18x35,structural_section,W18X35,0.6980747934650433,0.6981,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W18X35,,2026-08-03T13:42:04.620055+00:00,2026-08-03T14:25:14.656369+00:00
3f3f2ae9-fa60-4ba4-84e1-2a0b48f40de5,W36x150,structural_section,W36X150,0.6957831583487724,0.6958,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W36X150,,2026-08-03T13:42:04.981603+00:00,2026-08-03T14:25:14.781718+00:00
cc5f6f30-86f4-42b2-ac1e-86749516f286,W16x45,structural_section,W16X45,0.6764012654573631,0.6764,Medium,true,ST__0bfc2d61245d.pdf,,approved,,W16X45,,2026-08-03T13:42:05.070431+00:00,2026-08-03T14:25:14.925099+00:00
38a694f1-2f5f-4e00-be21-591c5e24e866,L4X3-1/2X5/16,structural_section,L4X3X5/8,0.6652254641659423,0.6652,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X3X5/8,,2026-08-03T14:21:22.725087+00:00,2026-08-03T14:25:15.058920+00:00
76cdec87-56af-4ace-ac63-58130fb1d0d8,L5X3-1/2X5/16,structural_section,L5X3X1/2,0.6730673815719035,0.6731,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L5X3X1/2,,2026-08-03T14:21:22.840448+00:00,2026-08-03T14:25:15.206936+00:00
deb014f5-7f27-44eb-b7ab-02a8daf10fdb,HSS8X6X3/8,structural_section,HSS10X6X3/8,0.6969383240786933,0.6969,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS10X6X3/8,,2026-08-03T14:21:22.945135+00:00,2026-08-03T14:25:15.346795+00:00
82dbb67d-e0f8-4e37-ab33-f888fc11b6cd,L4x4,structural_section,L4X4X3/8,0.5469332444753346,0.5469,Low,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X4X3/8,,2026-08-03T14:21:23.075205+00:00,2026-08-03T14:25:15.495220+00:00
984824dc-eeb4-45b2-8a92-f14086f986c8,L4X4X3/8,structural_section,L4X4X3/8,0.7802955759940389,0.7803,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X4X3/8,,2026-08-03T14:21:23.276760+00:00,2026-08-03T14:25:15.654274+00:00
c889c918-f317-4b65-9173-2b5aa480fc4b,L2x2x3/16,structural_section,L2X2X3/8,0.7001580171433367,0.7002,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L2X2X3/8,,2026-08-03T14:21:23.606964+00:00,2026-08-03T14:25:15.777361+00:00
6233b38a-fbec-4a2e-a564-3840ce05e176,L3x3x3/16,structural_section,2L3X3X3/8,0.7380212502906645,0.738,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,2L3X3X3/8,,2026-08-03T14:21:23.802430+00:00,2026-08-03T14:25:15.910540+00:00
13a9d5f1-dec8-414d-876f-f2bb3daa2a9f,L1x1x1/4,structural_section,L2X2X1/4,0.6408418830824311,0.6408,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L2X2X1/4,,2026-08-03T14:21:24.026442+00:00,2026-08-03T14:25:16.157620+00:00
5bebf1c5-db4a-4990-b1ba-1add76a7f888,2 L1x1x1/4,structural_section,HSS2X1X1/8,0.6245748894014976,0.6246,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS2X1X1/8,,2026-08-03T14:21:24.233419+00:00,2026-08-03T14:25:16.355506+00:00
be76f1b2-6aee-4e4e-ba15-c6db879a9666,"L3x3x1/4x0'-3"",",structural_section,L3X3X1/2,0.7141643344071663,0.7142,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L3X3X1/2,,2026-08-03T14:21:24.475523+00:00,2026-08-03T14:25:16.507674+00:00
e5672714-0b8e-45a1-b566-f4d830ee989b,"L4x3x1/4x6""",structural_section,L4X3X5/16,0.7309709413851677,0.731,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X3X5/16,,2026-08-03T14:21:24.769247+00:00,2026-08-03T14:25:16.660446+00:00
33d9bc99-ee49-49b5-95c1-feaed06bbe41,"L4x3x1/4x1'-0""",structural_section,L4X3X5/16,0.7106223722339304,0.7106,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X3X5/16,,2026-08-03T14:21:24.905638+00:00,2026-08-03T14:25:16.799264+00:00
7de78468-7121-4527-98e6-8fd0d1507083,C8X13.7,structural_section,C8X13.75,0.7230222289967381,0.723,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,C8X13.75,,2026-08-03T14:21:25.078804+00:00,2026-08-03T14:25:16.957632+00:00
a1564bd7-f966-42c5-ad49-5f3687adce73,"L4X4X5/16X0'-5""",structural_section,L4X4X5/16,0.6783205997091306,0.6783,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L4X4X5/16,,2026-08-03T14:21:25.259777+00:00,2026-08-03T14:25:17.094070+00:00
336a0e9d-aada-4308-80d5-9b06a37fdfd2,HSS16X0.5,structural_section,HSS10X10X1/2,0.6623702998339859,0.6624,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,HSS10X10X1/2,,2026-08-03T14:21:25.394871+00:00,2026-08-03T14:25:17.243272+00:00
e71101bf-5d35-4749-93a5-33f0417dbeb9,L6X3,structural_section,L6X4X3/8,0.6717515018077529,0.6718,Medium,true,ST - Springhill Lake__f6ddc4a7e233.pdf,,approved,,L6X4X3/8,,2026-08-03T14:21:25.544079+00:00,2026-08-03T14:25:17.377458+00:00
