record_id,project_id,document_id,page_number,sheet_id,schedule_id,schedule_title_raw,schedule_class,region_bbox,location_or_grid_raw,location_or_grid_normalized,level_raw,level_normalized,raw_cell_text,canonical_section,catalog_valid,member_role,lifecycle_status,physical_semantics,member_extent,continuation_inheritance,physical_segment_count,plan_corroboration_status,explicit_quantity,count_candidate,exclusion_reason,source_cell_bbox,header_path,proposal_method,extraction_review_status,physical_review_status,reviewer_notes
REAL-Springhill_p26-051,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J-4,J-4,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X54,W10X54,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1574.7, 939.6, 1587.3, 979.4]","[""COLUMN SCHEDULE"", ""Column Locations: J-4"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-052,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J-5,J-5,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1648.0, 937.2, 1660.6, 977.0]","[""COLUMN SCHEDULE"", ""Column Locations: J-5"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-053,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J.8-18,J.8-18,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS18X0.375,HSS18.000X0.375,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1719.9, 932.8, 1732.5, 998.8]","[""COLUMN SCHEDULE"", ""Column Locations: J.8-18"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-054,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K-6.9A,K-6.9A,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1793.5, 934.2, 1806.1, 974.0]","[""COLUMN SCHEDULE"", ""Column Locations: K-6.9A"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-055,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K-10,K-10,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1866.1, 937.2, 1878.7, 977.0]","[""COLUMN SCHEDULE"", ""Column Locations: K-10"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-056,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K-11,K-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1937.1, 937.2, 1949.7, 977.0]","[""COLUMN SCHEDULE"", ""Column Locations: K-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-057,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K-11.9,K-11.9,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS10X0.500,HSS10.000X0.500,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2009.1, 928.0, 2021.7, 994.0]","[""COLUMN SCHEDULE"", ""Column Locations: K-11.9"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-058,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K-13,K-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2080.3, 938.3, 2092.9, 978.1]","[""COLUMN SCHEDULE"", ""Column Locations: K-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-059,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K.1-16,K.1-16,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2152.1, 937.7, 2164.7, 977.5]","[""COLUMN SCHEDULE"", ""Column Locations: K.1-16"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-060,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",K.5-1.3,K.5-1.3,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2223.5, 937.7, 2236.1, 977.5]","[""COLUMN SCHEDULE"", ""Column Locations: K.5-1.3"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-061,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",L-10,L-10,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2295.5, 937.7, 2308.1, 977.5]","[""COLUMN SCHEDULE"", ""Column Locations: L-10"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-062,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",L-11,L-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2367.5, 937.7, 2380.1, 977.5]","[""COLUMN SCHEDULE"", ""Column Locations: L-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-063,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",L-12,L-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2440.0, 939.2, 2452.6, 979.1]","[""COLUMN SCHEDULE"", ""Column Locations: L-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-064,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",M-9A,M-9A,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2513.7, 938.7, 2526.3, 978.6]","[""COLUMN SCHEDULE"", ""Column Locations: M-9A"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-001,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-1,C-1,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 91.15, 531.33, 100.61]","[""column schedule"", ""MARK C-1""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-002,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-2,C-2,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 107.71, 531.33, 117.17]","[""column schedule"", ""MARK C-2""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-003,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-3,C-3,,,W8x31,W8X31,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 124.15, 531.33, 133.61]","[""column schedule"", ""MARK C-3""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-004,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-4,C-4,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 140.71, 531.33, 150.17]","[""column schedule"", ""MARK C-4""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-005,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-5,C-5,,,W8x28,W8X28,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 154.87, 531.33, 164.33]","[""column schedule"", ""MARK C-5""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-006,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-6,C-6,,,W8x35,W8X35,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 171.43, 531.33, 180.89]","[""column schedule"", ""MARK C-6""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-007,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-7,C-7,,,W8x28,W8X28,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 187.87, 531.33, 197.33]","[""column schedule"", ""MARK C-7""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-008,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-8,C-8,,,W8x40,W8X40,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 204.43, 531.33, 213.89]","[""column schedule"", ""MARK C-8""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-009,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-9,C-9,,,W8x58,W8X58,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 220.87, 531.33, 230.33]","[""column schedule"", ""MARK C-9""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-010,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-10,C-10,,,W8x31,W8X31,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[392.76, 237.43, 531.34, 246.89]","[""column schedule"", ""MARK C-10""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p7-011,H5 Herndon,REAL-H5,7,S-100,REAL-H5-p7-p7-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-11,C-11,,,W8x48,W8X48,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[392.76, 253.87, 531.34, 263.33]","[""column schedule"", ""MARK C-11""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-001,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-1,C-1,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 91.15, 531.33, 100.61]","[""column schedule"", ""MARK C-1""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-002,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-2,C-2,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 107.71, 531.33, 117.17]","[""column schedule"", ""MARK C-2""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-003,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-3,C-3,,,W8x31,W8X31,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 124.15, 531.33, 133.61]","[""column schedule"", ""MARK C-3""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-004,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-4,C-4,,,W8x24,W8X24,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 140.71, 531.33, 150.17]","[""column schedule"", ""MARK C-4""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-005,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-5,C-5,,,W8x28,W8X28,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 154.87, 531.33, 164.33]","[""column schedule"", ""MARK C-5""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-006,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-6,C-6,,,W8x35,W8X35,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 171.43, 531.33, 180.89]","[""column schedule"", ""MARK C-6""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-007,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-7,C-7,,,W8x28,W8X28,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 187.87, 531.33, 197.33]","[""column schedule"", ""MARK C-7""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-008,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-8,C-8,,,W8x40,W8X40,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 204.43, 531.33, 213.89]","[""column schedule"", ""MARK C-8""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-009,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-9,C-9,,,W8x58,W8X58,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[395.4, 220.87, 531.33, 230.33]","[""column schedule"", ""MARK C-9""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-010,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-10,C-10,,,W8x31,W8X31,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[392.76, 237.43, 531.34, 246.89]","[""column schedule"", ""MARK C-10""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p8-011,H5 Herndon,REAL-H5,8,S-101,REAL-H5-p8-p8-y64-x381,,existing_member_schedule,"[389.04, 64.54, 549.28, 263.33]",C-11,C-11,,,W8x48,W8X48,True,column,existing,definition_only,,unknown,,unknown,,False,existing_condition,"[392.76, 253.87, 531.34, 263.33]","[""column schedule"", ""MARK C-11""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-001,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y88-x2433,,reinforcement_schedule,"[2441.64, 88.89, 2980.0, 321.72]",RI-1,RI-1,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[2446.68, 105.79, 2755.18, 115.25]","[""column schedule"", ""MARK RI-1""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-002,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y88-x2433,,reinforcement_schedule,"[2441.64, 88.89, 2980.0, 321.72]",RI-2,RI-2,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[2446.68, 122.23, 2755.18, 131.69]","[""column schedule"", ""MARK RI-2""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-003,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y88-x2433,,reinforcement_schedule,"[2441.64, 88.89, 2980.0, 321.72]",RI-3,RI-3,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[2446.68, 138.79, 2755.18, 148.25]","[""column schedule"", ""MARK RI-3""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-004,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y88-x2433,,reinforcement_schedule,"[2441.64, 88.89, 2980.0, 321.72]",RI-4,RI-4,,,"9.75"" E7018",,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[2446.68, 155.23, 2755.18, 164.69]","[""column schedule"", ""MARK RI-4""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-005,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-1,RE-1,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 211.39, 1855.06, 220.85]","[""column schedule"", ""MARK RE-1""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-006,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-2,RE-2,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 227.83, 1855.06, 237.29]","[""column schedule"", ""MARK RE-2""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-007,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-3,RE-3,,,E7018,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 244.39, 1855.06, 253.85]","[""column schedule"", ""MARK RE-3""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-008,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-4,RE-4,,,E7018 WELD c,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 260.83, 1935.22, 271.51]","[""column schedule"", ""MARK RE-4""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-009,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-5,RE-5,,,"7.75"" E7018",,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 275.11, 1855.06, 284.57]","[""column schedule"", ""MARK RE-5""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
REAL-H5_p23-010,H5 Herndon,REAL-H5,23,S-800,REAL-H5-p23-p23-y184-x1297,,reinforcement_schedule,"[1305.24, 184.65, 1983.75, 333.31]",RE-6,RE-6,,,E7018 (E) W8 COL,,False,column,reinforcing,definition_only,,unknown,,unknown,,False,reinforcement_of_host_member,"[1308.48, 289.29, 1983.75, 301.01]","[""column schedule"", ""MARK RE-6""]",schedule_evidence_widened,PENDING_REVIEW,PENDING_REVIEW,
